39346002373696,Introduction to systems theory [by] Hinrich R. Martens [and] Don R. Allen.,1969
39346002374215,A vector approach to oscillations [by] Henry G. Booker.,1965
39346002407544,Cohomology operations and applications in homotopy theory [by] Robert E. Mosher [and] Martin C. Tangora.,1968
39346002410845,The Mooney case [by] Richard H. Frost.,1968
39346002410878,Judicial policy-making; the political role of the courts [by] Glendon Schubert. With an introd. by Lee Loevinger.,1965
39346002411249,"Linear and quasi-linear equations of parabolic type, by O. A. Ladyz̆enskaja, V. A. Solonnikov, [and] N. N. Uralʹceva. [Translated from Russian by S. Smith]",1968
39346002415968,Operational methods for linear systems.,1962
39346002433243,"The New-York conspiracy; or, A history of the Negro plot, with the Journal of the proceedings against the conspirators at New-York in the years 1741-2 ...",1969
39346002435131,"Stability techniques for continuous linear systems,",1967
39346002437061,Nonlinear partial differential equations; a symposium on methods of solution. [Contributors: W. F. Ames and others] Edited by W. F. Ames.,1967
39346002448563,Imminent dangers to the free institutions of the United States through foreign immigration.,1969
39346002454272,"Negroes, ballots, and judges : national voting rights legislation in the Federal courts / by Donald S. Strong.",1968
39346002458091,Geometrical constructions using compasses only. Translated from the Russian by Halina Moss. Translation editor: Ian N. Sneddon.,1961
39346002458398,Anwendung der elliptischen Funktionen in Physik und Technik.,1949
39346002458463,Lectures on Cauchy's problem in linear partial differential equations.,1952
39346002458547,Configuration theorems [by] B.I. Argunov and L.A. Skornyakov. Translated and adapted from the 1st Russian ed. (1957) by Edgar E. Enochs and Robert B. Brown.,1963
39346002458562,Equivalent and equidecomposable figures [by] V.G. Boltyanskii. Translated and adapted from the 1st Russian ed. (1956) by Alfred K. Henn and Charles E. Watts.,1963
39346002458604,"Computation of areas of oriented figures [by] A.M. Lopshits. Translated and adapted from the 1st Russian ed. (1956) by J. Massalski and Coley Mills, Jr.",1963
39346002458695,Principles of modern mathematics.,1963
39346002459024,Geometry and analysis of projective spaces / C.E. Springer.,1964
39346002459057,"Foundations of geometry [by] C.R. Wylie, Jr.",1964
39346002459164,Theory of functions; a unified presentation.,1963
39346002465435,"Climb to greatness; the American aircraft industry, 1920-1960 [by] John B. Rae.",1968
39346002468520,"Nonlocal problems of the theory of oscillations [by] V.A. Pliss. Translated by Scripta Technica, inc. Translation edited by Harry Herman.",1966
39346002470963,Market restraints in the retail drug industry,1967
39346002471045,Riemannian geometry.,1949
39346002472274,A constitutional faith / with a foreword by William C. Warren.,1968
39346002473710,The road from Runnymede; Magna Carta and constitutionalism in America [by] A. E. Dick Howard.,1968
39346002479295,Equations of the mixed type. Translated by P. Zador. Translation edited by I.N. Sneddon.,1964
39346002479659,"Tables of Lamé polynomials, by F.M. Arscott and I.M. Khabaza.",1963
39346002479766,Analytic geometry.,1958
39346002479964,"Elementary differential equations, by William Ted Martin and Eric Reissner.",1956
39346002480707,Autobiography.,1947
39346002487066,"Experiences and attitudes of American adults concerning standardized intelligence tests [by] Orville G. Brim, Jr., John Neulinger [and] David C. Glass.",1965
39346002487074,"Experiences and attitudes of American adults concerning standardized intelligence tests [by] Orville G. Brim, Jr., John Neulinger [and] David C. Glass.",1965
39346002487082,"Experiences and attitudes of American adults concerning standardized intelligence tests [by] Orville G. Brim, Jr., John Neulinger [and] David C. Glass.",1965
39346002488569,"Solid analytic geometry, by John M.H. Olmsted ...",1947
39346002488619,Introduction to ordinary differential equations [by] Shepley L. Ross.,1966
39346002488767,Differential equations.,1960
39346002488817,Theory and solution of ordinary differential equations.,1960
39346002488874,"The non-algebraic elementary functions, a rigorous approach.",1964
39346002488890,Precalculus mathematics--Manual of precalculus mathematics.,1968
39346002488924,"Real variables, an introduction to the theory of functions.",1959
39346002500033,Some forerunners of the newspaper in England : 1476-1622 / by M.A. Shaaber.,1966
39346002500728,"Numerical methods of mathematical optimization with ALGOL and FORTRAN programs [by] Hans P. Künzi, H. G. Tzschach [and] C. A. Zehnder. Translated by Werner C. Rheinboldt and Cornelie J. Rheinboldt. -",1968
39346002507905,System theory [edited by] L. A. Zadeh and E. Polak.,1969
39346002517060,The large international firm in developing countries : the international petroleum industry / by Edith T. Penrose ; with a chapter on the oil industry in Latin America by P.R. Odell.,1969
39346002522110,"The North American assault on the Canadian forest; a history of the lumber trade between Canada and the United States, by A. R. M. Lower. With studies of the Forest industries of British Columbia by W. A. Carrothers and of the Forest industries in the Maritime Provinces by S. A. Saunders.",1968
39346002524009,Administrative implementation of civil rights. -,1968
39346002531038,"The Press Council: history, procedure and cases [by] H. Phillip Levy; with a preface by Rt. Hon. the Lord Devlin.",1967
39346002532572,Point of departure; an attempt at autobiography.,1967
39346002533141,Education law [by] George M. Johnson.,1969
39346002533208,The Supreme Court and the news media [by] David L. Grey.,1968
39346002536037,Rings of operators.,1968
39346002538611,"Law as a means to an end / translated from the German by Isaac Husik ; with an editorial pref. by Joseph H. Drake, and with introductions by Henry Lamm and W. M. Geldart.",1968
39346002540997,Introduction to complex analysis.,1961
39346002550624,The Supreme Court and administrative agencies [by] Martin Shapiro.,1968
39346002555870,Modern elementary differential equations [by] Richard Bellman.,1968
39346002558734,"Approximate methods for solution of differential and integral equations, by S.G. Mikhlin and K.L. Smolitskiy. Translated by Scripta Technica. Translation editor: Robert E. Kalaba.",1967
39346002562801,"The politics of food for peace; executive-legislative interaction, by Peter A. Toma, with the assistance of Frederick A. Schoenfeld.",1967
39346002567826,Essays in the history of early American law. Edited with an introd. by David H. Flaherty.,1969
39346002582288,Creative planning of educational facilities. Illustrated by John L. Loughlin. -,1968
39346002585505,"Holmes-Pollock letters : the correspondence of Mr. Justice Holmes and Sir Frederick Pollock, 1874-1932 / edited by Mark De Wolf Howe ; with an introduction by John Gorham Palfrey.",1944
39346002585513,"Holmes-Pollock letters : the correspondence of Mr. Justice Holmes and Sir Frederick Pollock, 1874-1932 / edited by Mark De Wolf Howe ; with an introduction by John Gorham Palfrey.",1944
39346002593053,"Voting patterns of the United States Supreme Court; cases in federalism, 1889-1959 [by] John D. Sprague.",1968
39346002597948,Fundamentals of geometry [by] Bruce E. Meserve and Joseph A. Izzo.,1969
39346002610253,On law and justice [by] Paul A. Freund.,1968
39346002610691,Elements of the theory of algebraic curves [by] A. Seidenberg.,1968
39346002611764,Ordinary differential equations [by] George F. Carrier [and] Carl E. Pearson.,1968
39346002613745,Differential operators of mathematical physics; an introduction. Translated from the German by Birgitta Hellwig.,1967
39346002614057,Geometry; a modern introduction [by] Mervin L. Keedy [and] Charles W. Nelson.,1965
39346002614065,An introduction to linear analysis [by] Donald L. Kreider [and others],1966
39346002614180,"Mechanics in sixteenth-century Italy; selections from Tartaglia, Benedetti, Guido Ubaldo, & Galileo. Translated & annotated by Stillman Drake & I. E. Drabkin.",1969
39346002617431,An introduction to Euclidean geometry,1957
39346002617902,"Methods of contour integration, by M.L. Rasulov.",1967
39346002617928,Optimization theory with applications [by] Donald A. Pierre.,1969
39346002619304,"Out of the cracker barrel; the Nabisco story, from animal crackers to zuzus.",1969
39346002619411,Aramco handbook; oil and the Middle East.,1968
39346002621672,Lectures on analytic and projective geometry / by Dirk J. Struik.,1953
39346002621847,Cohomology theories.,1969
39346002622530,Symplectic geometry.,1964
39346002624247,The world food problem : a report of the President's Science Advisory Committee.,1967
39346002627315,Pythagorean triangles / by Waclaw Sierpinski ; translated by Ambikeshwar Sharma.,1962
39346002627349,New dimensions of freedom in America. Edited by Frederick M. Wirt and Willis D. Hawley.,1969
39346002627885,Modern pure solid geometry.,1964
39346002628628,Function theory in polydiscs.,1969
39346002630863,"Benjamin N. Cardozo, American judge.",1969
39346002632299,Special functions : a group theoretic approach / James D. Talman ; with an introd. by Eugene P. Wigner.,1968
39346002634592,Elementary differential equations and operators / by G.E.H. Reuter.,1966
39346002637660,"Prejudice and property; an historic brief against racial covenants, submitted to the Supreme Court by Tom C. Clark, Attorney General of the U.S., and Philip B. Perlman, Solicitor General of the U.S.",1969
39346002638189,Non-Euclidean geometry.,1963
39346002638478,Almost periodic functions.,1954
39346002638486,Solutions of Laplace's equation.,1961
39346002642058,Tables of the incomplete Beta-function; originally prepared under the direction of Karl Pearson; with a new introduction by E. S. Pearson and N. L. Johnson.,1968
39346002642660,Big steel and the Wilson administration : a study in business-government relations / Melvin I. Urofsky.,1969
39346002644674,Ford : an unconventional biography of the men and their times/ Booton Herndon.,1969
39346002664227,"King Cotton; a historical and statistical review, 1790 to 1908./ James L. Watkins.",1969
39346002664961,Nonlinear systems; the parameter analysis and design [by] Dragoslav D. Siljak.,1968
